"v1";"v2";"asso"
"Chaetoceros";"Dactyliosolen";0,309977121208489
"Chaetoceros";"Gyrodinium";0,302267716761278
"Chaetoceros";"Pseudo-nitzschia";0,437920283967256
"Chaetoceros";"Eucampia";0,284302428312417
"Chaetoceros";"Diploneis";0,0522483076734935
"Chaetoceros";"Gymnodinium";0,138612021558797
"Chaetoceros";"Diplopsalis";0,210218519500991
"Chaetoceros";"Trigonium";0,0645276169514271
"Chaetoceros";"Dictyocha";0,0487132307615924
"Chaetoceros";"Porosira";0,052412793738713
"Chaetoceros";"Scrippsiella";0,299262214906134
"Chaetoceros";"Katodinium";0,212794093376789
"Chaetoceros";"Torodinium";0,121803922549609
"Chaetoceros";"Ciliophora.x";0,218207880780764
"Chaetoceros";"Heterocapsa";0,225423373122706
"Chaetoceros";"Amphidinium";0,135033205683205
"Chaetoceros";"Cryptophyceae.x";0,202070746595718
"Chaetoceros";"Mesodinium";0,118202683297474
"Chaetoceros";"Alexandrium";0,147852624506803
"Chaetoceros";"Licmophora";0,0789013066529104
"Chaetoceros";"Lithodesmium";0,102665095075656
"Chaetoceros";"Polykrikos";0,248796151810132
"Chaetoceros";"Gonyaulax";0,22258068666393
"Chaetoceros";"Karlodinium";0,0769849904766294
"Chaetoceros";"Delphineis";0,103888392481089
"Chaetoceros";"Eutreptiella";0,139095974524454
"Chaetoceros";"Gymnodiniales";0,132997441749559
"Guinardia";"Prorocentrum";0,305846018377952
"Guinardia";"Rhaphoneis";0,221739567268841
"Guinardia";"Rhizosolenia";0,538791964028157
"Guinardia";"Thalassionema";0,119810956010733
"Guinardia";"Lauderia";0,0802739090537207
"Guinardia";"Leptocylindrus";0,437118122282943
"Guinardia";"Meuniera";0,214060480555098
"Guinardia";"Protoperidinium";0,403107701337094
"Guinardia";"Cerataulina";0,439791899178627
"Guinardia";"Dactyliosolen";0,349269395380497
"Guinardia";"Gyrodinium";0,40957939756663
"Guinardia";"Phaeocystis";0,238002003293907
"Guinardia";"Pseudo-nitzschia";0,476541597579816
"Guinardia";"Eucampia";0,251192631912072
"Guinardia";"Diploneis";0,174172961839961
"Guinardia";"Gymnodinium";0,185386542413966
"Guinardia";"Akashiwo";0,0544652145579599
"Guinardia";"Diplopsalis";0,154743779379967
"Guinardia";"Trigonium";0,115938345199679
"Guinardia";"Scrippsiella";0,1120647663554
"Guinardia";"Katodinium";0,343194353420126
"Guinardia";"Torodinium";0,172373532016021
"Guinardia";"Ciliophora.x";0,345701297332069
"Guinardia";"Heterocapsa";0,124923966738067
"Guinardia";"Amphidinium";0,152459440853595
"Guinardia";"Pennées";0,0743933174848607
"Guinardia";"Cryptophyceae.x";0,343035078058285
"Guinardia";"Mesodinium";0,13037897821195
"Guinardia";"Alexandrium";0,0515683245646018
"Guinardia";"Chlorophyceae";0,0917237774497474
"Guinardia";"Licmophora";0,125760113599208
"Guinardia";"Polykrikos";0,199882580466108
"Guinardia";"Gonyaulax";0,0681891912731916
"Guinardia";"Pyramimonas";0,0783973807095041
"Guinardia";"Karlodinium";0,172307223970669
"Guinardia";"Delphineis";0,172306922543038
"Guinardia";"Eutreptiella";0,224149034735522
"Guinardia";"Gymnodiniales";0,200344824718326
"Melosira";"Nitzschia";0,11072372287091
"Melosira";"Eucampia";0,0488811704527882
"Melosira";"Gymnodinium";0,118525525313012
"Melosira";"Euglenoidea";0,135484596883917
"Melosira";"Scrippsiella";0,0564200801105796
"Melosira";"Amphidinium";0,0938591145387773
"Melosira";"Dinoflagellata.x";0,0585250294805507
"Melosira";"Euglenaceae";0,0787033142421218
"Nitzschia";"Plagiogramma";0,189878988012029
"Nitzschia";"Rhaphoneis";0,126240829087948
"Nitzschia";"Thalassionema";0,106209074769359
"Nitzschia";"Trieres";0,184492594460571
"Nitzschia";"Meuniera";0,0637791836273309
"Nitzschia";"Gyrodinium";0,130549527076793
