"v1";"v1_classe";"v2";"v2_classe";"data$asso";"link_genus"
"Trieres";"Bacillariophyceae";"Gymnodinium";"Dinophyceae";0,273201800760693;"Bacillariophyceae-Dinophyceae"
"Trieres";"Bacillariophyceae";"Euglenoidea";"Euglenozoa";0,114046620533363;"Bacillariophyceae-Euglenozoa"
"Trieres";"Bacillariophyceae";"Trigonium";"Bacillariophyceae";0,0635790968152013;"Bacillariophyceae-Bacillariophyceae"
"Trieres";"Bacillariophyceae";"Dictyocha";"Dictyochophyceae";0,0800081226931378;"Bacillariophyceae-Dictyochophyceae"
"Trieres";"Bacillariophyceae";"Porosira";"Bacillariophyceae";0,069961214185348;"Bacillariophyceae-Bacillariophyceae"
"Trieres";"Bacillariophyceae";"Scenedesmus";"Chlorophyta";0,137277749356592;"Bacillariophyceae-Chlorophyta"
"Trieres";"Bacillariophyceae";"Ciliophora.x";"Ciliophora";0,188232977432275;"Bacillariophyceae-Ciliophora"
"Trieres";"Bacillariophyceae";"Amphidinium";"Dinophyceae";0,177290169985263;"Bacillariophyceae-Dinophyceae"
"Trieres";"Bacillariophyceae";"Cryptophyceae.x";"Cryptophyceae";0,19648587680364;"Bacillariophyceae-Cryptophyceae"
"Trieres";"Bacillariophyceae";"Chlorophyceae";"Chlorophyta";0,207091558540063;"Bacillariophyceae-Chlorophyta"
"Trieres";"Bacillariophyceae";"Delphineis";"Bacillariophyceae";0,0695917903839504;"Bacillariophyceae-Bacillariophyceae"
"Lauderia";"Bacillariophyceae";"Meuniera";"Bacillariophyceae";0,0655759925897762;"Bacillariophyceae-Bacillariophyceae"
"Lauderia";"Bacillariophyceae";"Cerataulina";"Bacillariophyceae";0,114615050090066;"Bacillariophyceae-Bacillariophyceae"
"Lauderia";"Bacillariophyceae";"Dactyliosolen";"Bacillariophyceae";0,0607806676403209;"Bacillariophyceae-Bacillariophyceae"
"Lauderia";"Bacillariophyceae";"Gyrodinium";"Dinophyceae";0,0717282501358266;"Bacillariophyceae-Dinophyceae"
"Lauderia";"Bacillariophyceae";"Phaeocystis";"Haptophyta";0,0758428551742273;"Bacillariophyceae-Haptophyta"
"Lauderia";"Bacillariophyceae";"Pseudo-nitzschia";"Bacillariophyceae";0,128353440993101;"Bacillariophyceae-Bacillariophyceae"
"Lauderia";"Bacillariophyceae";"Eucampia";"Bacillariophyceae";0,0698535549320929;"Bacillariophyceae-Bacillariophyceae"
"Lauderia";"Bacillariophyceae";"Helicotheca";"Bacillariophyceae";0,0736680911562653;"Bacillariophyceae-Bacillariophyceae"
"Lauderia";"Bacillariophyceae";"Dictyocha";"Dictyochophyceae";0,086507040548931;"Bacillariophyceae-Dictyochophyceae"
"Lauderia";"Bacillariophyceae";"Porosira";"Bacillariophyceae";0,144901936760757;"Bacillariophyceae-Bacillariophyceae"
"Lauderia";"Bacillariophyceae";"Katodinium";"Dinophyceae";0,0615327194998968;"Bacillariophyceae-Dinophyceae"
"Lauderia";"Bacillariophyceae";"Torodinium";"Dinophyceae";0,0597502644288796;"Bacillariophyceae-Dinophyceae"
"Lauderia";"Bacillariophyceae";"Heterocapsa";"Dinophyceae";0,118629791098687;"Bacillariophyceae-Dinophyceae"
"Lauderia";"Bacillariophyceae";"Pennées";"Bacillariophyceae";0,0667859561205651;"Bacillariophyceae-Bacillariophyceae"
"Lauderia";"Bacillariophyceae";"Cryptophyceae.x";"Cryptophyceae";0,0721603614005877;"Bacillariophyceae-Cryptophyceae"
"Lauderia";"Bacillariophyceae";"Peridiniales";"Dinophyceae";0,0632225536272726;"Bacillariophyceae-Dinophyceae"
"Lauderia";"Bacillariophyceae";"Mesodinium";"Ciliophora";0,0551719794517389;"Bacillariophyceae-Ciliophora"
"Lauderia";"Bacillariophyceae";"Heterosigma";"Raphidophyceae";0,0771181741096938;"Bacillariophyceae-Raphidophyceae"
"Lauderia";"Bacillariophyceae";"Brockmanniella";"Bacillariophyceae";0,0561992221156414;"Bacillariophyceae-Bacillariophyceae"
"Lauderia";"Bacillariophyceae";"Karlodinium";"Dinophyceae";0,0606455789284504;"Bacillariophyceae-Dinophyceae"
"Lauderia";"Bacillariophyceae";"Delphineis";"Bacillariophyceae";0,0495356874106784;"Bacillariophyceae-Bacillariophyceae"
"Lauderia";"Bacillariophyceae";"Cylindrotheca";"Bacillariophyceae";0,0964394858819718;"Bacillariophyceae-Bacillariophyceae"
"Lauderia";"Bacillariophyceae";"Gymnodiniales";"Dinophyceae";0,0502363645783941;"Bacillariophyceae-Dinophyceae"
"Lauderia";"Bacillariophyceae";"Dinophyceae.x";"Dinophyceae";0,0545695702277571;"Bacillariophyceae-Dinophyceae"
"Leptocylindrus";"Bacillariophyceae";"Meuniera";"Bacillariophyceae";0,0767722752002472;"Bacillariophyceae-Bacillariophyceae"
"Leptocylindrus";"Bacillariophyceae";"Protoperidinium";"Dinophyceae";0,309487932996016;"Bacillariophyceae-Dinophyceae"
"Leptocylindrus";"Bacillariophyceae";"Cerataulina";"Bacillariophyceae";0,351676198709602;"Bacillariophyceae-Bacillariophyceae"
"Leptocylindrus";"Bacillariophyceae";"Dactyliosolen";"Bacillariophyceae";0,278374423979338;"Bacillariophyceae-Bacillariophyceae"
"Leptocylindrus";"Bacillariophyceae";"Gyrodinium";"Dinophyceae";0,231886262360074;"Bacillariophyceae-Dinophyceae"
"Leptocylindrus";"Bacillariophyceae";"Pseudo-nitzschia";"Bacillariophyceae";0,303487153341594;"Bacillariophyceae-Bacillariophyceae"
"Leptocylindrus";"Bacillariophyceae";"Eucampia";"Bacillariophyceae";0,288387376799068;"Bacillariophyceae-Bacillariophyceae"
"Leptocylindrus";"Bacillariophyceae";"Diploneis";"Bacillariophyceae";0,0845879516066986;"Bacillariophyceae-Bacillariophyceae"
"Leptocylindrus";"Bacillariophyceae";"Gymnodinium";"Dinophyceae";0,073265540768108;"Bacillariophyceae-Dinophyceae"
"Leptocylindrus";"Bacillariophyceae";"Akashiwo";"Dinophyceae";0,117502427648128;"Bacillariophyceae-Dinophyceae"
"Leptocylindrus";"Bacillariophyceae";"Diplopsalis";"Dinophyceae";0,205246117994231;"Bacillariophyceae-Dinophyceae"
"Leptocylindrus";"Bacillariophyceae";"Trigonium";"Bacillariophyceae";0,0647831601914937;"Bacillariophyceae-Bacillariophyceae"
"Leptocylindrus";"Bacillariophyceae";"Scrippsiella";"Dinophyceae";0,335722028534128;"Bacillariophyceae-Dinophyceae"
"Leptocylindrus";"Bacillariophyceae";"Katodinium";"Dinophyceae";0,223505723748428;"Bacillariophyceae-Dinophyceae"
"Leptocylindrus";"Bacillariophyceae";"Torodinium";"Dinophyceae";0,167277922679277;"Bacillariophyceae-Dinophyceae"
"Leptocylindrus";"Bacillariophyceae";"Ciliophora.x";"Ciliophora";0,132501014750903;"Bacillariophyceae-Ciliophora"
"Leptocylindrus";"Bacillariophyceae";"Heterocapsa";"Dinophyceae";0,170114727963512;"Bacillariophyceae-Dinophyceae"
"Leptocylindrus";"Bacillariophyceae";"Amphidinium";"Dinophyceae";0,0798346536002688;"Bacillariophyceae-Dinophyceae"
"Leptocylindrus";"Bacillariophyceae";"Cryptophyceae.x";"Cryptophyceae";0,125191199610239;"Bacillariophyceae-Cryptophyceae"
"Leptocylindrus";"Bacillariophyceae";"Peridiniales";"Dinophyceae";0,0656139204309017;"Bacillariophyceae-Dinophyceae"
"Leptocylindrus";"Bacillariophyceae";"Mesodinium";"Ciliophora";0,0775561299592806;"Bacillariophyceae-Ciliophora"
"Leptocylindrus";"Bacillariophyceae";"Alexandrium";"Dinophyceae";0,129651540432352;"Bacillariophyceae-Dinophyceae"
"Leptocylindrus";"Bacillariophyceae";"Licmophora";"Bacillariophyceae";0,0912127483357651;"Bacillariophyceae-Bacillariophyceae"
"Leptocylindrus";"Bacillariophyceae";"Lithodesmium";"Bacillariophyceae";0,167257189088014;"Bacillariophyceae-Bacillariophyceae"
"Leptocylindrus";"Bacillariophyceae";"Polykrikos";"Dinophyceae";0,302530862307598;"Bacillariophyceae-Dinophyceae"
"Leptocylindrus";"Bacillariophyceae";"Gonyaulax";"Dinophyceae";0,183903064446254;"Bacillariophyceae-Dinophyceae"
"Leptocylindrus";"Bacillariophyceae";"Pyramimonas";"Chlorophyta";0,126168625126869;"Bacillariophyceae-Chlorophyta"
"Leptocylindrus";"Bacillariophyceae";"Karlodinium";"Dinophyceae";0,123945108169279;"Bacillariophyceae-Dinophyceae"
"Leptocylindrus";"Bacillariophyceae";"Eutreptiella";"Euglenozoa";0,154186017771652;"Bacillariophyceae-Euglenozoa"
"Leptocylindrus";"Bacillariophyceae";"Cylindrotheca";"Bacillariophyceae";0,0662459563860923;"Bacillariophyceae-Bacillariophyceae"
"Leptocylindrus";"Bacillariophyceae";"Gymnodiniales";"Dinophyceae";0,213740479523685;"Bacillariophyceae-Dinophyceae"
"Leptocylindrus";"Bacillariophyceae";"Gymnodiniaceae";"Dinophyceae";0,0630428637308671;"Bacillariophyceae-Dinophyceae"
"Meuniera";"Bacillariophyceae";"Protoperidinium";"Dinophyceae";0,129454810869687;"Bacillariophyceae-Dinophyceae"
"Meuniera";"Bacillariophyceae";"Cerataulina";"Bacillariophyceae";0,138096449026444;"Bacillariophyceae-Bacillariophyceae"
"Meuniera";"Bacillariophyceae";"Gyrodinium";"Dinophyceae";0,147915146082295;"Bacillariophyceae-Dinophyceae"
"Meuniera";"Bacillariophyceae";"Phaeocystis";"Haptophyta";0,208265220490557;"Bacillariophyceae-Haptophyta"
"Meuniera";"Bacillariophyceae";"Pseudo-nitzschia";"Bacillariophyceae";0,167178038012043;"Bacillariophyceae-Bacillariophyceae"
"Meuniera";"Bacillariophyceae";"Eucampia";"Bacillariophyceae";0,049352272372507;"Bacillariophyceae-Bacillariophyceae"
"Meuniera";"Bacillariophyceae";"Diploneis";"Bacillariophyceae";0,105848196984732;"Bacillariophyceae-Bacillariophyceae"
"Meuniera";"Bacillariophyceae";"Gymnodinium";"Dinophyceae";0,0753828636380001;"Bacillariophyceae-Dinophyceae"
"Meuniera";"Bacillariophyceae";"Trigonium";"Bacillariophyceae";0,120903262370026;"Bacillariophyceae-Bacillariophyceae"
"Meuniera";"Bacillariophyceae";"Porosira";"Bacillariophyceae";0,0779934978453995;"Bacillariophyceae-Bacillariophyceae"
"Meuniera";"Bacillariophyceae";"Katodinium";"Dinophyceae";0,211170949062262;"Bacillariophyceae-Dinophyceae"
"Meuniera";"Bacillariophyceae";"Torodinium";"Dinophyceae";0,111249314258562;"Bacillariophyceae-Dinophyceae"
"Meuniera";"Bacillariophyceae";"Ciliophora.x";"Ciliophora";0,149713285156449;"Bacillariophyceae-Ciliophora"
"Meuniera";"Bacillariophyceae";"Amphidinium";"Dinophyceae";0,0738379097359038;"Bacillariophyceae-Dinophyceae"
"Meuniera";"Bacillariophyceae";"Pennées";"Bacillariophyceae";0,0708539415672982;"Bacillariophyceae-Bacillariophyceae"
"Meuniera";"Bacillariophyceae";"Cryptophyceae.x";"Cryptophyceae";0,199312987485157;"Bacillariophyceae-Cryptophyceae"
"Meuniera";"Bacillariophyceae";"Chlorophyceae";"Chlorophyta";0,0651932736899604;"Bacillariophyceae-Chlorophyta"
"Meuniera";"Bacillariophyceae";"Polykrikos";"Dinophyceae";0,0889915180335878;"Bacillariophyceae-Dinophyceae"
"Meuniera";"Bacillariophyceae";"Karlodinium";"Dinophyceae";0,0633872338646797;"Bacillariophyceae-Dinophyceae"
"Meuniera";"Bacillariophyceae";"Delphineis";"Bacillariophyceae";0,151106952145284;"Bacillariophyceae-Bacillariophyceae"
"Meuniera";"Bacillariophyceae";"Eutreptiella";"Euglenozoa";0,136653166636852;"Bacillariophyceae-Euglenozoa"
"Meuniera";"Bacillariophyceae";"Gymnodiniales";"Dinophyceae";0,127280042256817;"Bacillariophyceae-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Cerataulina";"Bacillariophyceae";0,236403255289772;"Bacillariophyceae-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Dactyliosolen";"Bacillariophyceae";0,174657270103106;"Bacillariophyceae-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Gyrodinium";"Dinophyceae";0,480210024700376;"Dinophyceae-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Phaeocystis";"Haptophyta";0,168529708851259;"Dinophyceae-Haptophyta"
"Protoperidinium";"Dinophyceae";"Pseudo-nitzschia";"Bacillariophyceae";0,424444706892753;"Bacillariophyceae-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Eucampia";"Bacillariophyceae";0,146679512917276;"Bacillariophyceae-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Diploneis";"Bacillariophyceae";0,158117774726612;"Bacillariophyceae-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Gymnodinium";"Dinophyceae";0,242137228321381;"Dinophyceae-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Akashiwo";"Dinophyceae";0,0751804645301596;"Dinophyceae-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Diplopsalis";"Dinophyceae";0,195691733094747;"Dinophyceae-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Euglenoidea";"Euglenozoa";0,0934526134576873;"Dinophyceae-Euglenozoa"
"Protoperidinium";"Dinophyceae";"Trigonium";"Bacillariophyceae";0,103145616160405;"Bacillariophyceae-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Dictyocha";"Dictyochophyceae";0,0644793667993574;"Dictyochophyceae-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Scrippsiella";"Dinophyceae";0,208889954818302;"Dinophyceae-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Katodinium";"Dinophyceae";0,33329801003069;"Dinophyceae-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Torodinium";"Dinophyceae";0,226919785748488;"Dinophyceae-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Ciliophora.x";"Ciliophora";0,343843834354558;"Ciliophora-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Heterocapsa";"Dinophyceae";0,192867864084;"Dinophyceae-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Amphidinium";"Dinophyceae";0,156835251625675;"Dinophyceae-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Cryptophyceae.x";"Cryptophyceae";0,348967589727741;"Cryptophyceae-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Mesodinium";"Ciliophora";0,134485891691851;"Ciliophora-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Alexandrium";"Dinophyceae";0,158903654122684;"Dinophyceae-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Polykrikos";"Dinophyceae";0,221428746276445;"Dinophyceae-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Gonyaulax";"Dinophyceae";0,151859390902639;"Dinophyceae-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Pyramimonas";"Chlorophyta";0,119922281769839;"Chlorophyta-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Heterosigma";"Raphidophyceae";0,113399703970549;"Dinophyceae-Raphidophyceae"
"Protoperidinium";"Dinophyceae";"Karlodinium";"Dinophyceae";0,144542196247574;"Dinophyceae-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Delphineis";"Bacillariophyceae";0,161741956547752;"Bacillariophyceae-Dinophyceae"
"Protoperidinium";"Dinophyceae";"Eutreptiella";"Euglenozoa";0,213794754931465;"Dinophyceae-Euglenozoa"
"Protoperidinium";"Dinophyceae";"Gymnodiniales";"Dinophyceae";0,247271070941467;"Dinophyceae-Dinophyceae"
"Cerataulina";"Bacillariophyceae";"Dactyliosolen";"Bacillariophyceae";0,365776288962658;"Bacillariophyceae-Bacillariophyceae"
"Cerataulina";"Bacillariophyceae";"Gyrodinium";"Dinophyceae";0,193114111203258;"Bacillariophyceae-Dinophyceae"
"Cerataulina";"Bacillariophyceae";"Phaeocystis";"Haptophyta";0,0756711420061067;"Bacillariophyceae-Haptophyta"
"Cerataulina";"Bacillariophyceae";"Pseudo-nitzschia";"Bacillariophyceae";0,282317932514248;"Bacillariophyceae-Bacillariophyceae"
"Cerataulina";"Bacillariophyceae";"Eucampia";"Bacillariophyceae";0,192195750134101;"Bacillariophyceae-Bacillariophyceae"
"Cerataulina";"Bacillariophyceae";"Diplopsalis";"Dinophyceae";0,110463370985518;"Bacillariophyceae-Dinophyceae"
"Cerataulina";"Bacillariophyceae";"Scrippsiella";"Dinophyceae";0,172503409849042;"Bacillariophyceae-Dinophyceae"
"Cerataulina";"Bacillariophyceae";"Katodinium";"Dinophyceae";0,206303537852557;"Bacillariophyceae-Dinophyceae"
"Cerataulina";"Bacillariophyceae";"Torodinium";"Dinophyceae";0,145153995164526;"Bacillariophyceae-Dinophyceae"
"Cerataulina";"Bacillariophyceae";"Ciliophora.x";"Ciliophora";0,0968273580504847;"Bacillariophyceae-Ciliophora"
"Cerataulina";"Bacillariophyceae";"Heterocapsa";"Dinophyceae";0,156218640061635;"Bacillariophyceae-Dinophyceae"
"Cerataulina";"Bacillariophyceae";"Cryptophyceae.x";"Cryptophyceae";0,116726087711257;"Bacillariophyceae-Cryptophyceae"
"Cerataulina";"Bacillariophyceae";"Peridiniales";"Dinophyceae";0,101806166412365;"Bacillariophyceae-Dinophyceae"
"Cerataulina";"Bacillariophyceae";"Mesodinium";"Ciliophora";0,0793309755870915;"Bacillariophyceae-Ciliophora"
"Cerataulina";"Bacillariophyceae";"Alexandrium";"Dinophyceae";0,0613626765136476;"Bacillariophyceae-Dinophyceae"
"Cerataulina";"Bacillariophyceae";"Licmophora";"Bacillariophyceae";0,0874552060037974;"Bacillariophyceae-Bacillariophyceae"
"Cerataulina";"Bacillariophyceae";"Polykrikos";"Dinophyceae";0,115916757144432;"Bacillariophyceae-Dinophyceae"
"Cerataulina";"Bacillariophyceae";"Gonyaulax";"Dinophyceae";0,180999098576593;"Bacillariophyceae-Dinophyceae"
"Cerataulina";"Bacillariophyceae";"Karlodinium";"Dinophyceae";0,0797175115716452;"Bacillariophyceae-Dinophyceae"
"Cerataulina";"Bacillariophyceae";"Eutreptiella";"Euglenozoa";0,0670735927662576;"Bacillariophyceae-Euglenozoa"
"Cerataulina";"Bacillariophyceae";"Cylindrotheca";"Bacillariophyceae";0,0782960705954533;"Bacillariophyceae-Bacillariophyceae"
"Cerataulina";"Bacillariophyceae";"Gymnodiniales";"Dinophyceae";0,19202255493308;"Bacillariophyceae-Dinophyceae"
"Dactyliosolen";"Bacillariophyceae";"Gyrodinium";"Dinophyceae";0,142260480063408;"Bacillariophyceae-Dinophyceae"
"Dactyliosolen";"Bacillariophyceae";"Phaeocystis";"Haptophyta";0,106981131181424;"Bacillariophyceae-Haptophyta"
"Dactyliosolen";"Bacillariophyceae";"Pseudo-nitzschia";"Bacillariophyceae";0,354446057653889;"Bacillariophyceae-Bacillariophyceae"
"Dactyliosolen";"Bacillariophyceae";"Eucampia";"Bacillariophyceae";0,132704579128109;"Bacillariophyceae-Bacillariophyceae"
"Dactyliosolen";"Bacillariophyceae";"Akashiwo";"Dinophyceae";0,0509705301279173;"Bacillariophyceae-Dinophyceae"
"Dactyliosolen";"Bacillariophyceae";"Diplopsalis";"Dinophyceae";0,122054922119253;"Bacillariophyceae-Dinophyceae"
"Dactyliosolen";"Bacillariophyceae";"Scrippsiella";"Dinophyceae";0,22797654050832;"Bacillariophyceae-Dinophyceae"
"Dactyliosolen";"Bacillariophyceae";"Katodinium";"Dinophyceae";0,130349003854111;"Bacillariophyceae-Dinophyceae"
"Dactyliosolen";"Bacillariophyceae";"Torodinium";"Dinophyceae";0,0947445721197299;"Bacillariophyceae-Dinophyceae"
"Dactyliosolen";"Bacillariophyceae";"Ciliophora.x";"Ciliophora";0,0753656249924916;"Bacillariophyceae-Ciliophora"
"Dactyliosolen";"Bacillariophyceae";"Heterocapsa";"Dinophyceae";0,13204928405569;"Bacillariophyceae-Dinophyceae"
"Dactyliosolen";"Bacillariophyceae";"Peridiniales";"Dinophyceae";0,117237093007763;"Bacillariophyceae-Dinophyceae"
"Dactyliosolen";"Bacillariophyceae";"Mesodinium";"Ciliophora";0,0725868921022385;"Bacillariophyceae-Ciliophora"
"Dactyliosolen";"Bacillariophyceae";"Alexandrium";"Dinophyceae";0,14676236353024;"Bacillariophyceae-Dinophyceae"
"Dactyliosolen";"Bacillariophyceae";"Licmophora";"Bacillariophyceae";0,0589450571317121;"Bacillariophyceae-Bacillariophyceae"
"Dactyliosolen";"Bacillariophyceae";"Lithodesmium";"Bacillariophyceae";0,142873283029283;"Bacillariophyceae-Bacillariophyceae"
"Dactyliosolen";"Bacillariophyceae";"Polykrikos";"Dinophyceae";0,123847298663392;"Bacillariophyceae-Dinophyceae"
"Dactyliosolen";"Bacillariophyceae";"Gonyaulax";"Dinophyceae";0,228261306250219;"Bacillariophyceae-Dinophyceae"
"Dactyliosolen";"Bacillariophyceae";"Dinoflagellata.x";"Dinophyceae";0,0524630922805441;"Bacillariophyceae-Dinophyceae"
"Dactyliosolen";"Bacillariophyceae";"Karlodinium";"Dinophyceae";0,0841505537953482;"Bacillariophyceae-Dinophyceae"
"Dactyliosolen";"Bacillariophyceae";"Cylindrotheca";"Bacillariophyceae";0,159178661471166;"Bacillariophyceae-Bacillariophyceae"
"Dactyliosolen";"Bacillariophyceae";"Gymnodiniales";"Dinophyceae";0,105327466472638;"Bacillariophyceae-Dinophyceae"
"Dactyliosolen";"Bacillariophyceae";"Gymnodiniaceae";"Dinophyceae";0,0981166196521276;"Bacillariophyceae-Dinophyceae"
"Gyrodinium";"Dinophyceae";"Phaeocystis";"Haptophyta";0,35626348330163;"Dinophyceae-Haptophyta"
"Gyrodinium";"Dinophyceae";"Pseudo-nitzschia";"Bacillariophyceae";0,450088170092862;"Bacillariophyceae-Dinophyceae"
"Gyrodinium";"Dinophyceae";"Eucampia";"Bacillariophyceae";0,0806432437491236;"Bacillariophyceae-Dinophyceae"
"Gyrodinium";"Dinophyceae";"Diploneis";"Bacillariophyceae";0,150710457384576;"Bacillariophyceae-Dinophyceae"
"Gyrodinium";"Dinophyceae";"Gymnodinium";"Dinophyceae";0,333004713986738;"Dinophyceae-Dinophyceae"
"Gyrodinium";"Dinophyceae";"Diplopsalis";"Dinophyceae";0,0900218683899527;"Dinophyceae-Dinophyceae"
"Gyrodinium";"Dinophyceae";"Euglenoidea";"Euglenozoa";0,144786800662227;"Dinophyceae-Euglenozoa"
"Gyrodinium";"Dinophyceae";"Trigonium";"Bacillariophyceae";0,0653113262587396;"Bacillariophyceae-Dinophyceae"
"Gyrodinium";"Dinophyceae";"Scrippsiella";"Dinophyceae";0,0706560138489162;"Dinophyceae-Dinophyceae"
"Gyrodinium";"Dinophyceae";"Katodinium";"Dinophyceae";0,378852681225666;"Dinophyceae-Dinophyceae"
"Gyrodinium";"Dinophyceae";"Torodinium";"Dinophyceae";0,235289307553351;"Dinophyceae-Dinophyceae"
"Gyrodinium";"Dinophyceae";"Ciliophora.x";"Ciliophora";0,435412461316504;"Ciliophora-Dinophyceae"
"Gyrodinium";"Dinophyceae";"Heterocapsa";"Dinophyceae";0,178910899995749;"Dinophyceae-Dinophyceae"
"Gyrodinium";"Dinophyceae";"Amphidinium";"Dinophyceae";0,208490791013223;"Dinophyceae-Dinophyceae"
"Gyrodinium";"Dinophyceae";"Cryptophyceae.x";"Cryptophyceae";0,394863233362197;"Cryptophyceae-Dinophyceae"
"Gyrodinium";"Dinophyceae";"Mesodinium";"Ciliophora";0,130941091136224;"Ciliophora-Dinophyceae"
"Gyrodinium";"Dinophyceae";"Alexandrium";"Dinophyceae";0,0552718282864334;"Dinophyceae-Dinophyceae"
"Gyrodinium";"Dinophyceae";"Chlorophyceae";"Chlorophyta";0,113683059747413;"Chlorophyta-Dinophyceae"
"Gyrodinium";"Dinophyceae";"Polykrikos";"Dinophyceae";0,190410114487795;"Dinophyceae-Dinophyceae"
"Gyrodinium";"Dinophyceae";"Pyramimonas";"Chlorophyta";0,108484171837765;"Chlorophyta-Dinophyceae"
"Gyrodinium";"Dinophyceae";"Heterosigma";"Raphidophyceae";0,104818542885222;"Dinophyceae-Raphidophyceae"
"Gyrodinium";"Dinophyceae";"Karlodinium";"Dinophyceae";0,129310361524746;"Dinophyceae-Dinophyceae"
"Gyrodinium";"Dinophyceae";"Delphineis";"Bacillariophyceae";0,157043194324892;"Bacillariophyceae-Dinophyceae"
"Gyrodinium";"Dinophyceae";"Eutreptiella";"Euglenozoa";0,200246837873996;"Dinophyceae-Euglenozoa"
"Gyrodinium";"Dinophyceae";"Gymnodiniales";"Dinophyceae";0,222986216496687;"Dinophyceae-Dinophyceae"
"Phaeocystis";"Haptophyta";"Pseudo-nitzschia";"Bacillariophyceae";0,440946878558738;"Bacillariophyceae-Haptophyta"
"Phaeocystis";"Haptophyta";"Gymnodinium";"Dinophyceae";0,18886518317881;"Dinophyceae-Haptophyta"
"Phaeocystis";"Haptophyta";"Scenedesmus";"Chlorophyta";0,0621213235595049;"Chlorophyta-Haptophyta"
"Phaeocystis";"Haptophyta";"Katodinium";"Dinophyceae";0,186384309464316;"Dinophyceae-Haptophyta"
"Phaeocystis";"Haptophyta";"Torodinium";"Dinophyceae";0,0824186418253765;"Dinophyceae-Haptophyta"
"Phaeocystis";"Haptophyta";"Ciliophora.x";"Ciliophora";0,297566231382534;"Ciliophora-Haptophyta"
"Phaeocystis";"Haptophyta";"Cryptophyceae.x";"Cryptophyceae";0,118978335754788;"Cryptophyceae-Haptophyta"
"Phaeocystis";"Haptophyta";"Karlodinium";"Dinophyceae";0,070491340896006;"Dinophyceae-Haptophyta"
"Phaeocystis";"Haptophyta";"Gymnodiniales";"Dinophyceae";0,0523116937228144;"Dinophyceae-Haptophyta"
"Pseudo-nitzschia";"Bacillariophyceae";"Eucampia";"Bacillariophyceae";0,159910290357935;"Bacillariophyceae-Bacillariophyceae"
"Pseudo-nitzschia";"Bacillariophyceae";"Gymnodinium";"Dinophyceae";0,165073154411023;"Bacillariophyceae-Dinophyceae"
"Pseudo-nitzschia";"Bacillariophyceae";"Diplopsalis";"Dinophyceae";0,181774132438837;"Bacillariophyceae-Dinophyceae"
"Pseudo-nitzschia";"Bacillariophyceae";"Scrippsiella";"Dinophyceae";0,120409744363151;"Bacillariophyceae-Dinophyceae"
"Pseudo-nitzschia";"Bacillariophyceae";"Katodinium";"Dinophyceae";0,279633566160419;"Bacillariophyceae-Dinophyceae"
"Pseudo-nitzschia";"Bacillariophyceae";"Torodinium";"Dinophyceae";0,159067343453997;"Bacillariophyceae-Dinophyceae"
"Pseudo-nitzschia";"Bacillariophyceae";"Ciliophora.x";"Ciliophora";0,325766277173759;"Bacillariophyceae-Ciliophora"
"Pseudo-nitzschia";"Bacillariophyceae";"Heterocapsa";"Dinophyceae";0,0809164032647295;"Bacillariophyceae-Dinophyceae"
"Pseudo-nitzschia";"Bacillariophyceae";"Amphidinium";"Dinophyceae";0,086173939548967;"Bacillariophyceae-Dinophyceae"
"Pseudo-nitzschia";"Bacillariophyceae";"Cryptophyceae.x";"Cryptophyceae";0,226288417145738;"Bacillariophyceae-Cryptophyceae"
"Pseudo-nitzschia";"Bacillariophyceae";"Mesodinium";"Ciliophora";0,0879891186159706;"Bacillariophyceae-Ciliophora"
"Pseudo-nitzschia";"Bacillariophyceae";"Alexandrium";"Dinophyceae";0,0758155799832284;"Bacillariophyceae-Dinophyceae"
"Pseudo-nitzschia";"Bacillariophyceae";"Licmophora";"Bacillariophyceae";0,0652296337204399;"Bacillariophyceae-Bacillariophyceae"
"Pseudo-nitzschia";"Bacillariophyceae";"Lithodesmium";"Bacillariophyceae";0,0478756844741851;"Bacillariophyceae-Bacillariophyceae"
