"Actinoptychus";"Asterionellopsis";"Coscinodiscus";"Dinophysis";"Ditylum";"Navicula";"Paralia";"Pleurosigma";"Thalassiosira";"Asterionella";"Bacillaria";"Biddulphia";"Chaetoceros";"Guinardia";"Melosira";"Nitzschia";"Odontella";"Plagiogramma";"Prorocentrum";"Rhaphoneis";"Rhizosolenia";"Skeletonema";"Thalassionema";"Trieres";"Lauderia";"Leptocylindrus";"Meuniera";"Protoperidinium";"Cerataulina";"Dactyliosolen";"Gyrodinium";"Phaeocystis";"Pseudo-nitzschia";"Eucampia";"Diploneis";"Gymnodinium";"Akashiwo";"Diplopsalis";"Euglenoidea";"Trigonium";"Helicotheca";"Dictyocha";"Synedra";"Protoctista";"Pediastrum";"Scenedesmus";"Scrippsiella";"Tripos";"Noctiluca";"Katodinium";"Bacteriastrum";"Torodinium";"Ciliophora.x";"Heterocapsa";"Amphidinium";"Pennées";"Cryptophyceae.x";"Peridiniales";"Mesodinium";"Alexandrium";"Licmophora";"Lithodesmium";"Polykrikos";"Gonyaulax";"Pyramimonas";"Heterosigma";"Ceratium";"Dinoflagellata.x";"Brockmanniella";"Karenia";"Eutreptiella";"Bacillariaceae";"Podosira";"Plagiogrammopsis";"Euglena";"Peridinium";"Corethron";"Cylindrotheca";"Lingulodinium";"Naviculaceae";"Gymnodiniales";"Proboscia";"Gonyaulacaceae";"Dinobryon";"Detonula";"Oxytoxum";"Centriques";"Chromista.x";"Fragilariaceae";"Prymnesiophyceae";"Protoceratium";"Phalacroma";"Gymnodiniaceae";"Euglenaceae";"Achnanthes";"Eutreptiaceae";"Asteroplanus";"Neocalyptrella";"Grammatophora";"Warnowia";"Thalassiosiraceae";"Hemiaulus";"Melosiraceae";"Haslea";"Lepidodinium";"Dinophyceae.x";"Striatella";"Euglenia";"Plagiolemma";"Kareniaceae";"Mediopyxis";"Amphora";"Thalassionemataceae";"Goniodoma";"Cocconeis";"Oblea";"Chaetocerotaceae";"Entomoneis";"Tintinnidae";"Cymatosiraceae";"Pronoctiluca";"Amylax";"Entomoneidaceae";"Cryptomonadales";"Tintinnina"
0;0,339784041321161;0,179668273611512;0,110727964008582;0,0752834598958179;0;0,0544664218897669;0,0840049889145656;0,0383795440351261;0;0;0;0,036283035689895;0;0;0;0;0;0,0565105408396909;0;0;0;0,16332683316891;1;0;0;0,0544396406980652;0,0375514980036336;0,0553039833238177;0;0,123640893284811;0;0;0,0987250301350932;0;0,0546165823470667;0,0543011124890962;0;0;0;0,282822001644234;0,078437724903963;0;0;0;0;0,0777232085380629;0,196383175195147;0;0;0,0811045247578372;0,270015180803385;0,18027619929384;0,116655684225764;0;0;0;0;0;0;0;0,293703243312776;0,0931154906741341;0,0782967600615864;0;0,295052328490569;0;0;0;0,116276707590531;0;0,139317810746087;0;0;0;0;0,124470919071221;0,255247139581246;0,119430747296848;0,198673285634698;0,134014055876683;0,18302672680182;0,0485238684711238;0;0,185861130119564;0,155024743205129;0;0;0,0886503980846642;0;0,0673093817014988;0,154618916101504;0,164609228095052;0,240616710222001;0,130606685745892;0,105620119059505;0,0532940002662913;0,156804280231353;0,0369608496322422;0;0;0,201815229338555;0,0810064077438307;0,0691500736604808;0;0;0;0;0;0,148687864373941;0,235918175233946;0;0;0,0972943378313097;0,112930637486647;0,173910007644895;0;0,149995733097961;0,230967145084669;0,418175928776017;0,133808477890341;0;0;0,50285425249578;0,306387856159385
0;0,0492479572056444;0,0653880740720517;0;0,248879522559743;0;0,0658272887071253;0,0623526062533257;0,22017527538388;0,0651388953308362;0,0379781846054505;0;0,112437713758612;0,0374019288917277;0;0;0,136381802417113;0;0;0;0,180529171532568;0,0550615138154235;0,0404409058466766;0;1;0;0;0;0,064570148709156;0,104150171505661;0,0571912435566673;0,0437891186820143;0,216181715953501;0,0646739820712907;0;0;0;0;0;0;0,0422054877799869;0,0387520733070814;0;0,0349130609620238;0;0;0;0;0;0;0,0447452383567904;0;0;0;0;0,0463408596555671;0;0,0547574396402491;0;0;0;0;0;0;0;0;0;0,0455759259734058;0,136612882914748;0;0;0,0507197417943395;0;0;0,0330124726216855;0;0,0519417421468501;0,0667132919790337;0;0,038923436858362;0;0;0;0;0;0;0,177820946551322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,062857436886464;0;0;0;0;0,0691504841962774;0;0;0;0,0796552356207704;0;0;0;0;0;0;0;0
0;0,0819470440793171;0,113581218588913;0,347535312853224;0;0;0;0,180086078835225;0;0;0;0;0,340364058668923;0,428016656044092;0;0,0327968800890185;0,0996990182829602;0;0,448053729483503;0;0,318669923345561;0;0,162827680513674;0;0;1;0,0878503728954277;0,42841519452618;0,454221727002458;0,349578808452115;0,362234369261787;0;0,463070414370999;0,271263011890885;0;0,220763009783195;0,0396349469599841;0,228979692583399;0;0;0;0,0512428336289686;0;0,0436000660208978;0;0;0,342993194989727;0,354920657786644;0,260302082709813;0,202192449007906;0,290493879163407;0,0859978565961207;0,102984605859305;0,137150424710923;0,144939906042716;0;0,0334557267594181;0,114525999259036;0,0675920247773997;0,18369048393271;0,0452283017605554;0,218318346737315;0,174365925458359;0,109373368812995;0,0625616759409977;0,0832729710109364;0,0395750727147319;0,0748613010225839;0;0,172030506380671;0,069302104625051;0,0384089756986734;0;0;0;0,0885517614663072;0;0,0338045369664778;0,0927644325058349;0,196512659113002;0,105907139555463;0,293472727714591;0,0702295881968079;0,118907552196277;0,0745900208928138;0,116807247227651;0;0;0;0;0;0,0881520648367957;0,203480127271928;0,0611504910977941;0,0362883470885821;0;0;0,0637840637900454;0;0,0611533479815855;0;0,0869566360652933;0;0,134423838017393;0,243294737818218;0;0,0801682110652885;0;0;0,0817199628134547;0;0,128364500631342;0;0,0681522542243252;0;0,0924195507021753;0,197891399486903;0;0,0763290672836184;0;0,0831755041399748;0;0;0,136706219337709;0,0485937110835515
0;0,0415429974019941;0;0;0;0;0,0459650648187456;0;0;0;0;0,0676246754573722;0,103381266811137;0,132467450698477;0;0;0,0486987321704959;0;0,0540960153796521;0;0,0503834550188414;0;0,0655795460681494;0,0544396406980652;0;0,0878503728954277;1;0;0,0721686831388013;0,0356519479259859;0;0;0,0726840257342183;0,0719299223669452;0,0407680542000366;0;0;0;0;0;0,0338342428738459;0,0581140643294689;0;0;0;0;0;0;0;0;0,0486702872458806;0,0831239233505161;0,0466532459073802;0;0;0;0;0;0;0;0;0,120586482546092;0,0367560501293056;0;0;0,0626347172150382;0;0;0;0;0;0,0409804747422272;0;0;0;0;0;0,0861041025422491;0,065324525356585;0;0,0383418286913685;0,0888581984558568;0,0707223163983447;0;0,0983757229798569;0;0;0;0;0;0;0;0;0,0651175663744972;0,0393777838702566;0,0607322822727469;0;0,0390165326106376;0;0;0,0342593788917327;0,0351605383275137;0,0337035888926351;0,062314427958443;0;0;0;0,0954558582778712;0;0,0846707938209303;0,0452485001308022;0;0;0,0359961505119897;0;0,0415962610364273;0;0;0,124177408721986;0,0688512387207865;0,0586360525902865;0;0;0,115103890615216;0,0569231057304961
0;0,129563841702331;0,139139259048677;0,358810645389157;0;0;0;0,145834033116735;0;0,0575726781504864;0;0;0,228111344750549;0,187194769670774;0;0,0378889671183158;0;0;0,415707850439326;0;0,199768790473233;0;0,0338603997411087;0,0375514980036336;0;0,42841519452618;0;1;0,305719723130542;0,255413224008793;0,466664693739636;0,0427396143165096;0,285947032319569;0,119598638341395;0;0,214700897948918;0;0,297139554655869;0;0;0;0,17041224799096;0;0;0,0383404027476036;0;0,48616381534906;0,396566243814277;0,269577429127393;0,214679897108378;0,19976623669387;0,111524231410532;0,268922800762783;0,326438208883313;0,121640730319523;0;0,127076806367557;0,179534225198634;0,176982286241186;0,273351170023365;0,0530290565503613;0,198379294836269;0,168031546439881;0,276353445392405;0,178347425240994;0,125664863048569;0,0747671023107741;0,0444431984384295;0;0,22188961575147;0,0874604487555404;0,093419061080202;0;0;0;0;0;0;0,183589432271038;0,191092922604232;0,192308106969592;0,188301550626004;0;0,0912133796765654;0,0503278293568579;0,091367524450863;0;0;0;0;0,114172790475595;0,089650302648449;0,260232947083738;0,0435046914182425;0,0499211211677172;0;0,0397240222659623;0,0692388147264491;0;0,0892595880020929;0;0,0630383997055361;0;0,0902464774391986;0,170180990896054;0;0,0685511404745254;0;0;0,071641524108793;0,105430647576531;0,055985321631495;0;0,10801126008965;0;0,087591244614619;0,18968432943246;0;0,072692811178556;0,0733288720294127;0,094769883394715;0,136398845504073;0;0,169435300288579;0,106993590697858
0;0,210728935837199;0,0538583305761333;0,117157406398071;0;0;0;0,147839632973207;0;0;0;0;0,327618593137263;0,36684330753376;0;0;0;0;0,255850228780094;0;0,376816110032399;0;0,126551012728046;0,0553039833238177;0,064570148709156;0,454221727002458;0,0721686831388013;0,305719723130542;1;0,36124512942078;0,227356907074341;0,0514348672313021;0,431346751148225;0,136250968546242;0;0,0939732298569369;0;0,164076176979879;0;0;0;0,0612033685507861;0;0;0;0;0,212697533539168;0,149314288016536;0,123459138474984;0,130012333620648;0,159661292350091;0,124736000356973;0,0557345403140574;0,146275750998846;0,0439030006366513;0;0;0;0;0,10344092391784;0,0765647265091323;0,192543081534097;0,118183831121096;0,110621779577545;0;0,106700169743934;0,034679270795669;0;0;0,0888260794009377;0,0914179105676107;0;0;0;0;0,109218960389606;0;0,106499096723203;0,0949254733006967;0,0704248852836771;0,0734949457327036;0,208459185693009;0,06447340332809;0,0712544574758301;0,112136052702944;0,0699676349803808;0;0,0356058663264186;0;0;0;0,0555309358799605;0,115394394616558;0,0864580330187156;0,0355694943611302;0,0374279493927069;0;0,091702759405731;0;0;0;0,0738640097766294;0;0,125616041579779;0,0957887386507892;0;0,0685225459095573;0;0;0,111601201969449;0,0776674570607006;0;0;0,0754353479360798;0;0,0879796445686951;0,0678070781963502;0;0,103546412019544;0,0656769228322004;0;0;0;0,200363391635882;0,0831380006289203
0;0;0;0;0;0,11990322668751;0;0,116155211286541;0;0;0;0;0,317167801882004;0,502172971972223;0;0,0459882320163578;0;0;0,256878826389705;0;0,430596784710796;0;0,062545974519396;0;0,104150171505661;0,349578808452115;0,0356519479259859;0,255413224008793;0,36124512942078;1;0,156490769758587;0,0849028273612597;0,404791858133165;0,105125517793221;0;0;0;0,138411638929301;0,105178969105693;0;0;0,148441011252841;0;0;0;0;0;0;0,0370441344130352;0,160387196346833;0,0503090366810803;0;0;0;0,063091358891216;0,106555943707251;0;0,091044164248783;0;0,0804154725828216;0,224667109665427;0;0;0;0;0;0;0;0;0;0,128499150021018;0;0;0;0;0,0981037528429494;0;0,0562657615645195;0;0;0;0,0948780827929541;0;0,161578440362291;0;0;0;0;0;0;0;0,0406622728348918;0;0;0;0,0329771085266846;0;0,0370692147699264;0;0;0;0;0;0,0876517095758561;0,0654327415775522;0,102203609058991;0,101972230659799;0,0654228306736892;0;0;0;0;0,13605982902337;0;0;0;0,0592203855884834;0;0;0;0;0;0;0;0
0;0,0784707958105253;0,209219648228117;0,387741223217408;0,0477640565531012;0;0;0,0943691708725416;0;0;0;0;0,121730093166764;0,0979299063665432;0;0,0841869333340672;0;0;0,335726249255612;0;0,114448998660055;0;0,0472096848910848;0,123640893284811;0,0571912435566673;0,362234369261787;0;0,466664693739636;0,227356907074341;0,156490769758587;1;0;0,242890270307107;0,130654585229732;0;0,301135417647903;0,0443469226947157;0,229941226139836;0;0;0,034056742348355;0,174625874837467;0;0;0;0;0,42428920050352;0,466637712683159;0,305184065869747;0,266114300366802;0,220236520047267;0,243583447330872;0,274015388777309;0,284938736319424;0,220920792767087;0;0,122866702582515;0,0483110140427009;0,257213944588719;0,208221122937821;0;0,189465945422544;0,221542829148574;0,238479566518534;0,123857908556865;0,200040094210377;0,0487383679535302;0;0;0,266414741947364;0;0,0784445556482917;0;0;0;0;0;0;0,170206194558368;0,205976705286307;0,176297466799141;0,283471894443562;0;0,0681398977800945;0,109539439735282;0,148804443508643;0;0;0;0,0432227342799371;0,115473350175206;0,145916766508599;0,289110475552749;0,0967957386215805;0,0490853008191573;0;0;0,146535872337939;0;0,137431771919621;0;0,104640807549261;0;0,0869851837375619;0,208184661078204;0;0,0708437343664576;0;0;0,13751489415389;0,138679890213946;0,0750006278803584;0;0,114502759467505;0;0,148330707061581;0,174168546057905;0;0,133255117556217;0,112863645071748;0,168553701240294;0,107134235722114;0;0,230022930571188;0,159554400083726
0;0,0409837364736817;0;0;0;0;0;0;0;0;0;0;0,0370410054041175;0,0798101880606123;0;0;0;0;0;0;0,104706797977387;0;0,0475729453310581;0;0,0437891186820143;0;0;0,0427396143165096;0,0514348672313021;0,0849028273612597;0;1;0,118904270581126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0410420722410821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0727476251703089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0468458436863181;0;0;0,0457670868426514;0;0;0;0;0;0;0;0,0410870801817643;0;0;0;0;0,0584811107324496;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0,183716928904977;0;0,160463980445408;0;0;0;0,179048770447796;0;0;0;0;0,414379826606001;0,375082397342736;0;0;0,037142783427971;0;0,301893655027185;0;0,464189920505458;0;0,194541002677342;0;0,216181715953501;0,463070414370999;0,0726840257342183;0,285947032319569;0,431346751148225;0,404791858133165;0,242890270307107;0,118904270581126;1;0,194029782986023;0;0,0480095451408389;0;0,157758334523902;0;0;0;0,0965858192548541;0;0;0;0;0,145325632237813;0,197421351459756;0,144548678416294;0,098514831299843;0,200765142777785;0,0825197604195695;0;0,0779405537745719;0,0874486129025329;0;0;0,0585374515972357;0;0,170929565449184;0,11856867847156;0,0994493290231722;0,112092276370878;0,0753358613249757;0;0,0602457352736208;0,0646380386222824;0;0;0,0628822219436798;0,0399375251220456;0;0;0;0;0,0635101473306376;0;0,155260867146356;0,0329722414673295;0,0866625675842765;0,0871778018898928;0,183793923602582;0;0,0832825496604623;0,101786373604784;0,062904897932927;0;0;0;0;0;0,0370352052961156;0,0641408388572713;0;0;0;0;0,0604138499234946;0;0;0;0,0702109012289739;0;0,111355978471262;0,0344835093893881;0,0555923392321857;0,0694531115098555;0,0781825571365267;0;0,037405169223201;0;0;0,0432036639192712;0;0;0,069582813989077;0,107065176775918;0;0,0642924200730328;0,0362476943080328;0,039461202854047;0;0;0,0846130336917038;0,069327125318423
0;0,0729939674238364;0,119213019417536;0,0784663618000194;0,0918267936857903;0;0;0,0404355892207197;0;0;0;0,0772499418279313;0,124759599939699;0,161585018136353;0;0,067982084930381;0,147392603378495;0;0,143603056553249;0;0,0698286512703171;0;0,147692409083789;0,0987250301350932;0,0646739820712907;0,271263011890885;0,0719299223669452;0,119598638341395;0,136250968546242;0,105125517793221;0,130654585229732;0;0,194029782986023;1;0;0,0776343440280152;0;0,0444538779746823;0;0;0;0,0884979468011891;0;0,067693136362684;0;0;0,108845866023871;0,154070697473039;0,0576035716615904;0,0569414710135682;0,131487862492371;0,0694828580564183;0,0408678875626926;0;0;0;0;0,0387042997132446;0;0;0;0,146151849805411;0,0698540027698534;0;0,0731512945573059;0,0600979740251667;0;0,0678301072133939;0;0,0633215846935642;0;0;0;0;0;0;0;0,0459032384797878;0;0,138969294062655;0,0636613413038616;0,138184852405065;0;0;0,0794506974610147;0,0526064049869135;0;0,0359443552645761;0;0;0;0,0357157830865781;0,103585889204416;0,107935426125528;0;0;0;0,0854573840129509;0;0,0625301212591425;0;0,0748951167432514;0,0426733193871128;0;0,0724791050899789;0;0,0453875046604328;0;0;0;0,0404818684827284;0,0529418094911094;0;0;0,0771091180788527;0,0657625416051553;0,115526615232996;0;0;0,0722916893739647;0,0500440460205194;0;0;0,0807332902608622;0,066989780136809
0;0;0;0;0;0,082231167888208;0,111205863615507;0,0825422725395976;0;0;0;0;0;0,054181759611247;0;0;0;0;0;0,0937925019808821;0;0,0472969881640319;0;0;0;0;0,0407680542000366;0;0;0;0;0;0;0;1;0;0;0;0;0;0,0474863956488131;0;0;0;0;0;0;0;0;0;0;0;0,0796987795383096;0,0359379902993371;0;0,145794268687879;0;0,0753803616978116;0;0;0;0;0;0;0;0;0;0;0;0;0,0651312423452653;0,0846356234538344;0;0,0389163950892189;0;0;0;0,0878881039079597;0;0,0438989420764978;0,152795604813928;0;0;0;0;0;0,086125591683465;0;0,0481700067996822;0;0;0;0;0;0;0,0498541818391312;0;0;0,0690905483464498;0;0;0;0;0;0;0,109272109236335;0;0,0821156311302142;0,0744997911577296;0;0,0584072611734442;0,0780925622919374;0,0633133539010651;0;0;0;0;0,0826343125517848;0,0514783798338066;0;0;0;0;0;0
0;0;0,0853641649630828;0,20583396139844;0;0;0;0,0647263422259232;0;0;0;0;0,110535662835922;0;0,0577956512762016;0,206033518101206;0;0;0,113857556988856;0;0,0361618343916326;0;0,0789781085362829;0,0546165823470667;0;0,220763009783195;0;0,214700897948918;0,0939732298569369;0;0,301135417647903;0;0,0480095451408389;0,0776343440280152;0;1;0,0348648177119715;0,077034530487697;0;0;0;0;0;0,137044616213142;0,0377941045910212;0;0,356389750924794;0,263310219885252;0,151198829933454;0,25778824198688;0,145352398918961;0,150342860809057;0,233795730832744;0,150120787564162;0,125270726970885;0;0,272665705642953;0,0348954135308069;0,289171493231852;0,0963973654441033;0;0,0666926698329439;0,0900128898401247;0,149268845800414;0,115397517323918;0,17630632026243;0;0,0852515515532495;0;0,133629330929723;0;0;0;0;0;0;0;0;0,18125298948902;0;0;0,142917267463549;0;0;0,0356669881511906;0,0835733939295613;0;0,124189112545859;0;0,0429805438014532;0,164954713385377;0,070477005432169;0,104082346963721;0,0754372196451978;0,0590762856602926;0;0,041878810354129;0,0867147192054095;0;0,0624340113422216;0;0;0;0,11105094660432;0,216284465272223;0;0,0789380587165849;0;0;0;0,128980103533877;0,149182785245778;0;0,107494612595639;0,121890054473567;0,144747436400007;0;0,108859981606896;0,0366085897088799;0,0830673903845153;0,0611492602950161;0,128303101705853;0;0,100519037688624;0,179839776801168
0;0,0409311705788162;0;0,0556908344051724;0,0364493735654319;0;0,0415010188001198;0;0;0;0;0,0560470654805077;0;0;0;0;0,0685063807377894;0;0;0;0;0;0,0427845968790753;0,0543011124890962;0;0,0396349469599841;0;0;0;0;0,0443469226947157;0;0;0;0;0,0348648177119715;1;0;0;0;0;0;0;0;0;0;0,055063409215015;0,0524824118958735;0,0449044896652357;0;0;0,0845504410958272;0,0738629424198536;0;0,047127022016683;0;0;0;0,0454392662747146;0;0;0,0519592502972703;0,0525998320025944;0;0,064132405086779;0,0904383674407572;0;0;0;0,0353738956299452;0;0;0,0329319797438732;0,0609518040712091;0;0;0;0,0402110528528945;0,0428518474453195;0,0506021871727651;0;0;0;0;0,0591594832506717;0,0496214819363365;0;0;0;0;0;0;0,0445296278219689;0;0;0,0405475556714867;0,0330628456288756;0,0440904532739624;0;0;0,0385189768488601;0,0581635543225153;0,0397782552942528;0,048987811515379;0;0;0;0;0;0,0662242089907629;0,0336659034181641;0,03812029394671;0;0,071572390060437;0;0;0;0;0,0875500418180743;0,0667578769684479;0;0;0;0,0897404850827731;0,0777996919633643
0;0;0,0616703261489832;0,189081912515051;0;0;0;0,0947274570488434;0;0,0540947337710707;0;0;0,0593628924094495;0,119921684139035;0;0;0;0;0,217430967831689;0;0,15260594294461;0;0;0;0;0,228979692583399;0;0,297139554655869;0,164076176979879;0,138411638929301;0,229941226139836;0;0,157758334523902;0,0444538779746823;0;0,077034530487697;0;1;0;0;0;0,0703617535324795;0;0;0,041502666470124;0;0,269394779605432;0,167537284960222;0,131435872949436;0,195090473968364;0,0844361415438004;0;0,113429826322768;0,166404366663171;0,116291626957965;0;0,215957617395719;0,127156720919746;0,136658501120359;0,242455102693308;0;0;0,080828650446948;0,250041141851911;0,106410797329335;0;0,0554869398605218;0,0411410025167921;0;0,11861441185397;0;0;0;0;0;0;0;0;0,0500711683033956;0,0547781378809181;0,126785255928362;0,0372868978780255;0;0,0955243813210734;0;0,0519294689782883;0;0;0;0;0,0870092244693169;0,0420978378026979;0,0769737002391031;0;0;0;0;0;0;0,0402856186955012;0;0;0;0,10803613847356;0,164925054810506;0;0;0;0;0;0;0,0614526970121726;0;0;0;0;0,144736545906239;0;0;0;0;0,113891075565414;0;0;0
0;0;0;0;0;0,156994096898836;0;0;0,141010272568042;0;0;0;0,0338849416615773;0,0444396604989308;0;0,15132833065913;0;0;0;0;0,0381983172766085;0,142950358405361;0;0;0;0;0;0;0;0,105178969105693;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0,0814047801524889;0;0;0;0;0;0,0698199223117106;0;0;0;0;0,08979073231663;0;0;0;0,0485176772916691;0;0;0;0;0;0,12047402560756;0;0;0;0;0,0836315943388615;0;0;0;0;0;0;0;0,0490211488689736;0;0;0;0;0;0,0589667002368337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,152745784632899;0;0;0;0;0;0;0;0;0;0;0;0
0,0520935066480583;0;0;0;0;0,0781053764877242;0,126766734647695;0;0;0;0,0531157037451389;0;0;0;0;0;0,0490619076659863;0;0;0,0930128777259576;0;0;0,0812811675267748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0,0676658704005297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0392491953595016;0;0;0;0;0;0;0;0;0;0;0;0;0,103473591837043;0;0;0;0,0348276360084038;0;0;0;0,0514051546338023;0,0859545977822188;0;0;0;0;0,0503170872476898;0;0;0;0,0611874202384407;0;0,0659415343117538;0,0354701018456309;0;0;0;0;0;0;0;0;0;0;0,0351436603812965;0;0;0;0;0,0367015318447398;0;0,127362645825526;0,120278534676931;0;0;0;0;0;0,0860795821675207;0;0;0;0;0;0;0;0;0;0
0;0,220371663841623;0,110860770031396;0,0493608760837819;0,063409208590171;0;0,128751296778357;0,0946008124675811;0,109604028772778;0;0,140186436932385;0,0342447514180708;0;0;0;0;0;0;0;0,0476479122413218;0;0;0,145326591045567;0,282822001644234;0,0422054877799869;0;0,0338342428738459;0;0;0;0,034056742348355;0;0;0;0,0474863956488131;0;0;0;0;0,0676658704005297;1;0,0434107249322479;0;0;0;0;0;0,107883131578589;0;0;0,0451192958881954;0,131030159980687;0,0855062038653641;0,039424072127615;0;0,0450653077373672;0;0;0;0;0;0,141131392415685;0,0542436441410491;0;0;0,162249235455126;0;0;0,146605292758327;0,0349787679921942;0;0,0673632689614744;0;0;0;0;0,0938176595794337;0,192725888797719;0,103151637399333;0,0922852355102795;0,0808937098932185;0,121673826793304;0;0;0,181194917189433;0,0667874892918365;0,0327588292204803;0;0,0655447062697832;0;0;0,0799994908079844;0,0372632272915355;0,154910426250546;0,0965526159409318;0,0508427100457331;0,0906115723660647;0,170875671033921;0,0995746733287184;0;0;0,0582560874999192;0,0883924135124816;0,0390352737504827;0;0;0;0;0,061213847676102;0,0923710052104149;0,203349844850505;0;0;0,129281083489704;0,0418022960179909;0,185405257782354;0;0,155075252640596;0,198224225952354;0,288980217702886;0,107930859812936;0;0;0,282226157468283;0,177568361638712
0;0;0,127369032759159;0,0628497751058302;0,0354346414402181;0;0;0,0411570847294435;0,117948838362065;0;0;0;0,11491828634146;0,0676503567864624;0;0,0428009453991181;0;0;0,175659891618063;0;0;0;0,0718945073130223;0,078437724903963;0,0387520733070814;0,0512428336289686;0,0581140643294689;0,17041224799096;0,0612033685507861;0,148441011252841;0,174625874837467;0;0,0965858192548541;0,0884979468011891;0;0;0;0,0703617535324795;0;0;0,0434107249322479;1;0;0;0;0;0,0998153485293288;0,0813712703766424;0,0467084038382331;0,0851314002907908;0;0,140911323775064;0,152995244333181;0,106189920683722;0;0,0339404816658105;0,0519823745883406;0,0574397929286571;0,122137154885379;0;0;0,131164209464042;0,0608814262149243;0,0491089260916043;0,0429608041464722;0,0783222227150856;0;0;0;0,0792875456168431;0;0,0532961933123488;0;0;0;0,0438556712715105;0,0417365711997981;0,0876132473538775;0;0;0,11933347160657;0,0499323941001904;0;0;0,0656523399046395;0,0548736648220546;0,0824567616572205;0;0;0;0;0,0786899325274476;0,100148210991871;0,0737923088443496;0;0,0565121805300954;0;0,0941015542422816;0;0,0899178659161378;0;0,0801876120497743;0;0,0863004765355581;0,0479236523407464;0,0407834359847297;0,0376403426939654;0;0,0429760796496123;0,0521542045680236;0;0,066089057194146;0,11116564099805;0,048681789806746;0;0,0473627241040179;0,0597026149668368;0;0,0552385934039811;0,0960559235653916;0,083525725669216;0;0;0,0838675889431197;0,0830920754275642
0;0;0;0;0,0650200495566572;0;0;0;0;0,173060910279149;0;0;0;0;0,101082522123392;0;0;0,0450591861132918;0;0,0335420717392389;0;0,0578865064747627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0,110173973855233;0,125266177901163;0;0;0;0;0;0;0,0582113223725908;0,0379109993406382;0;0;0,0730839030767386;0,0824699095617999;0,0670849015079879;0;0;0;0;0;0,10751080865807;0;0;0;0;0;0;0,0859503840305044;0;0;0,0377914195569303;0;0;0;0;0,0887719220374355;0;0;0;0;0;0;0,0407753638893877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,0536306528478179;0,0387381769941996;0;0;0,0684894035268074;0,0617612099556959;0;0,0366089962243489;0,0495962778019441;0;0;0;0;0;0,093121346995975;0,114012817517175;0,0329717337191407;0;0;0,106148381276144;0;0;0;0;0,0349130609620238;0,0436000660208978;0;0;0;0;0;0;0;0,067693136362684;0;0,137044616213142;0;0;0;0;0;0;0;1;0,117210827665633;0;0,0648998487720523;0;0;0;0;0;0,117678805488111;0;0;0;0;0,185231756345253;0;0;0;0;0;0;0;0;0;0,142889526167375;0,0908920988618462;0;0,0831567672238233;0;0;0,15307699416729;0;0;0;0,0387360945114601;0;0;0,0429598351737285;0;0;0;0;0;0,146846925823439;0;0;0;0;0;0;0;0;0;0,186143471598479;0;0,0437451987847573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,176732608993071;0,0722041105431354;0,0673044720863277;0,107441862612598;0;0;0;0;0;0;0
0,0565482189356782;0,0568149633792895;0;0;0,0919971795730667;0;0,0581446925316847;0;0,0593203830952848;0,136922822147005;0;0;0;0;0,0516768389557473;0,0387156066048116;0;0,0768099132302616;0;0,0930263093898692;0;0,0837641064249333;0;0;0;0;0;0,0383404027476036;0;0;0;0;0;0;0;0,0377941045910212;0;0,041502666470124;0;0;0;0;0,110173973855233;0,117210827665633;1;0,157878313074331;0,0443653793170126;0;0;0;0;0;0,100401734502422;0;0;0,0587345558438121;0,107958937899797;0,118848116033405;0;0;0;0;0;0,0419237134352368;0,0471959564604105;0;0;0;0;0;0,0548529608179975;0;0;0,119709633722279;0,0669354526698435;0;0;0;0;0;0,0845767233282375;0;0;0;0;0;0,104952728715108;0,097987221130744;0;0;0;0;0;0;0;0;0,12062652722606;0;0,0434157471732096;0;0;0;0;0;0;0;0;0;0;0;0;0,0540502209160942;0;0;0,107243421295227;0;0;0,114146760017998;0;0;0;0;0;0;0
